student_skill_id,profile_id,skill_name,proficiency_level,evidence_type,evidence_notes,added_at
74246baa-2dca-fc82-0660-a3e9736d417c,3b1d0181-9cc3-c1f5-9129-bc759b08e5a8,FastAPI,intermediate,"{""project"",""coursework""}",Applied in project work.,2026-07-12 08:29:00
52f69081-4005-64b8-1716-03b174661e6f,3b1d0181-9cc3-c1f5-9129-bc759b08e5a8,Flask,intermediate,"{""coursework""}",,2026-07-12 08:29:00
29fb832c-cbe6-8571-b622-e18ee83bcc84,3b1d0181-9cc3-c1f5-9129-bc759b08e5a8,Git,intermediate,"{""project""}",Applied in project work.,2026-07-12 08:29:00
15d6a658-5ce9-dbbc-a252-91f3730bc657,3b1d0181-9cc3-c1f5-9129-bc759b08e5a8,Java,advanced,"{""project""}",Applied in project work.,2026-07-12 08:29:00
f9a62522-ca83-5709-ba14-675762538cdf,3b1d0181-9cc3-c1f5-9129-bc759b08e5a8,JavaScript,advanced,"{""project"",""internship""}",Applied in project work.,2026-07-12 08:29:00
2bbf1e35-c4ac-b57d-0b3d-6dc9616f760a,3b1d0181-9cc3-c1f5-9129-bc759b08e5a8,Linux,advanced,"{""coursework""}",,2026-07-12 08:29:00
dcd81a8b-a8d6-faf6-df0d-def190c40e45,3b1d0181-9cc3-c1f5-9129-bc759b08e5a8,Node.js,advanced,"{""project"",""internship""}",Applied in project work.,2026-07-12 08:29:00
4edd2a2a-6b69-b4ae-0d22-af35b648be8a,3b1d0181-9cc3-c1f5-9129-bc759b08e5a8,Python,advanced,"{""project"",""coursework""}",Applied in project work.,2026-07-12 08:29:00
49ed856e-723d-facd-f601-e005c4c4f69f,3b1d0181-9cc3-c1f5-9129-bc759b08e5a8,R,intermediate,"{""certification"",""coursework""}",,2026-07-12 08:29:00
c3f0fac3-9f60-1d17-00e7-882433ee16e7,3b1d0181-9cc3-c1f5-9129-bc759b08e5a8,React,advanced,"{""project""}",Applied in project work.,2026-07-12 08:29:00
7fa70485-dafc-3805-7f64-85de75699aef,3b1d0181-9cc3-c1f5-9129-bc759b08e5a8,SQL,advanced,"{""project"",""certification"",""coursework""}",Applied in project work.,2026-07-12 08:29:00
a8d3110e-96bf-ae6e-3785-0b5c3ce5988c,3b1d0181-9cc3-c1f5-9129-bc759b08e5a8,Tableau,advanced,"{""certification""}",,2026-07-12 08:29:00
99e95433-1453-e17e-711e-be6f68ffae17,3b1d0181-9cc3-c1f5-9129-bc759b08e5a8,Time Management,intermediate,"{""coursework""}",,2026-07-12 08:29:00
557368cf-0ba5-6050-69fe-99a96a25542e,da948e70-2537-41e4-0966-8d0859595d27,AWS,advanced,"{""coursework""}",,2026-08-08 20:18:00
4818b004-b0a4-f557-3381-001fa3ff8fd2,da948e70-2537-41e4-0966-8d0859595d27,C++,advanced,"{""coursework""}",,2026-08-08 20:18:00
81b66951-4cdf-697f-4eca-2e96115db44f,da948e70-2537-41e4-0966-8d0859595d27,Cloud Computing,intermediate,"{""coursework""}",,2026-08-08 20:18:00
b9720eec-6563-7d1f-5763-790255520712,da948e70-2537-41e4-0966-8d0859595d27,Communication,advanced,"{""internship""}",Used during internship.,2026-08-08 20:18:00
2cf6073b-d500-c147-0774-3c94f5c9f459,da948e70-2537-41e4-0966-8d0859595d27,Docker,intermediate,"{""coursework""}",,2026-08-08 20:18:00
cc18dd0e-7978-dc84-ea89-a9797aa6d6ea,da948e70-2537-41e4-0966-8d0859595d27,FastAPI,advanced,"{""project"",""coursework""}",Applied in project work.,2026-08-08 20:18:00
a090360d-27c7-655a-7b43-4a7222c0c475,da948e70-2537-41e4-0966-8d0859595d27,Flask,intermediate,"{""project"",""coursework""}",Applied in project work.,2026-08-08 20:18:00
69f8d3e4-d06d-3943-c8b3-815e76647043,da948e70-2537-41e4-0966-8d0859595d27,Git,advanced,"{""project"",""coursework""}",Applied in project work.,2026-08-08 20:18:00
4ca1cabd-8565-0e0b-d5c9-7d5d0e5779ec,da948e70-2537-41e4-0966-8d0859595d27,Linux,intermediate,"{""project""}",Applied in project work.,2026-08-08 20:18:00
af7c7d2b-93d0-54e4-3550-b07e04cabb38,da948e70-2537-41e4-0966-8d0859595d27,Problem Solving,advanced,"{""project""}",Applied in project work.,2026-08-08 20:18:00
5a853cd8-cbb8-6be0-e355-e636ea8b31f5,da948e70-2537-41e4-0966-8d0859595d27,Python,intermediate,"{""project"",""certification"",""coursework""}",Applied in project work.,2026-08-08 20:18:00
a06303ca-600f-c79c-fbce-708756d2b14d,da948e70-2537-41e4-0966-8d0859595d27,Research Skills,advanced,"{""project"",""coursework""}",Applied in project work.,2026-08-08 20:18:00
63ba9d86-9b0e-70ad-922b-da482a7cf9e9,da948e70-2537-41e4-0966-8d0859595d27,SQL,advanced,"{""project"",""internship""}",Applied in project work.,2026-08-08 20:18:00
50830841-db9a-0eb7-b48c-531b4eeb87ff,da948e70-2537-41e4-0966-8d0859595d27,Teamwork,advanced,"{""project"",""internship"",""coursework""}",Applied in project work.,2026-08-08 20:18:00
7f3ef59b-1638-6137-69f3-5b2d4580dac2,da948e70-2537-41e4-0966-8d0859595d27,Time Management,advanced,"{""coursework""}",,2026-08-08 20:18:00
9f795228-f553-0567-03e7-dd211d4d46d6,17b4e75b-e9d1-8ec2-33bc-b8a9c71d4564,AWS,beginner,"{""coursework""}",,2026-09-03 14:15:00
243d116d-4563-abbe-5188-3a268ca33a54,17b4e75b-e9d1-8ec2-33bc-b8a9c71d4564,C++,advanced,"{""project""}",Applied in project work.,2026-09-03 14:15:00
3eacdb28-92f7-1993-4884-3b5bcdd3214c,17b4e75b-e9d1-8ec2-33bc-b8a9c71d4564,Flask,intermediate,"{""coursework""}",,2026-09-03 14:15:00
214c87b1-0cfc-6420-7192-e4438a6342ca,17b4e75b-e9d1-8ec2-33bc-b8a9c71d4564,Git,intermediate,"{""project"",""coursework""}",Applied in project work.,2026-09-03 14:15:00
1b1e06c3-0cea-af73-aced-4d55e73e2bc5,17b4e75b-e9d1-8ec2-33bc-b8a9c71d4564,Leadership,advanced,"{""coursework""}",,2026-09-03 14:15:00
97bedf31-e42a-a836-989b-68c0b465c027,17b4e75b-e9d1-8ec2-33bc-b8a9c71d4564,Natural Language Processing,intermediate,"{""coursework""}",,2026-09-03 14:15:00
9dc6d783-7222-534d-b309-9e0db0ac0677,17b4e75b-e9d1-8ec2-33bc-b8a9c71d4564,Python,intermediate,"{""coursework""}",,2026-09-03 14:15:00
889277fe-cf2e-45ef-abbe-274ac226ab53,17b4e75b-e9d1-8ec2-33bc-b8a9c71d4564,Teamwork,intermediate,"{""coursework""}",,2026-09-03 14:15:00
b1b2b5f8-8b66-1d1f-579a-7954c98e3f5b,c438eae0-b5d0-b595-a4f8-9e23af39f2ce,Azure,beginner,"{""coursework""}",,2026-07-20 06:03:00
bd472885-13f0-e33f-ab6b-3f08a9a0f4ef,c438eae0-b5d0-b595-a4f8-9e23af39f2ce,Cloud Computing,beginner,"{""coursework""}",,2026-07-20 06:03:00
534bfa86-7681-2ad7-9898-6758979800c3,c438eae0-b5d0-b595-a4f8-9e23af39f2ce,Docker,beginner,"{""project""}",Applied in project work.,2026-07-20 06:03:00
4edb6dc8-2d19-bd52-71f9-b0e2d2701a52,c438eae0-b5d0-b595-a4f8-9e23af39f2ce,Git,beginner,"{""project""}",Applied in project work.,2026-07-20 06:03:00
d1e2b878-c576-c26d-98ae-0666d066ad21,c438eae0-b5d0-b595-a4f8-9e23af39f2ce,Linux,intermediate,"{""project""}",Applied in project work.,2026-07-20 06:03:00
0fbd4c81-a900-8ecd-a51e-01ad7e8a2078,c438eae0-b5d0-b595-a4f8-9e23af39f2ce,Teamwork,beginner,"{""coursework""}",,2026-07-20 06:03:00
cf51a203-a2d9-99ba-c146-ed52e73bc913,c438eae0-b5d0-b595-a4f8-9e23af39f2ce,Time Management,intermediate,"{""coursework""}",,2026-07-20 06:03:00
2320de16-15ac-80e4-22c2-3308fd7ee75c,4cbb7460-510c-8c48-e09e-f2a3ae77e249,Communication,intermediate,"{""internship""}",Used during internship.,2026-08-14 12:02:00
e4c1d210-74be-4b20-dc32-f8a06a7580e2,4cbb7460-510c-8c48-e09e-f2a3ae77e249,Data Visualisation,intermediate,"{""project"",""internship""}",Applied in project work.,2026-08-14 12:02:00
6c936f69-8269-041a-7453-30442e07336d,4cbb7460-510c-8c48-e09e-f2a3ae77e249,Docker,beginner,"{""coursework""}",,2026-08-14 12:02:00
39ca2826-5af5-6a23-627c-a9f773363302,4cbb7460-510c-8c48-e09e-f2a3ae77e249,JavaScript,intermediate,"{""project""}",Applied in project work.,2026-08-14 12:02:00
b64e26cf-3c9b-a542-bb1d-23a8d8c823b0,4cbb7460-510c-8c48-e09e-f2a3ae77e249,Node.js,beginner,"{""coursework""}",,2026-08-14 12:02:00
938bd3f8-8bd1-8d4b-ed33-53fc692caaae,4cbb7460-510c-8c48-e09e-f2a3ae77e249,Python,intermediate,"{""internship""}",Used during internship.,2026-08-14 12:02:00
dcacfa54-8702-f4ad-cca3-a4c42e4982cf,fbcbd6ec-86c2-ad8f-bb36-07b0baed6f49,Excel,advanced,"{""project"",""coursework""}",Applied in project work.,2026-08-06 00:52:00
277664d0-d25c-7d37-ef16-d03b987593c3,fbcbd6ec-86c2-ad8f-bb36-07b0baed6f49,Leadership,advanced,"{""coursework""}",,2026-08-06 00:52:00
c536d2ce-69b6-f3b7-fe5b-9fc9c0b4f6d6,fbcbd6ec-86c2-ad8f-bb36-07b0baed6f49,Linux,intermediate,"{""project""}",Applied in project work.,2026-08-06 00:52:00
bbff16e9-93e7-e893-35fa-b5282ad3136f,fbcbd6ec-86c2-ad8f-bb36-07b0baed6f49,Machine Learning,intermediate,"{""project"",""certification"",""coursework""}",Applied in project work.,2026-08-06 00:52:00
c1676505-43af-6c46-a46b-39320de84b63,fbcbd6ec-86c2-ad8f-bb36-07b0baed6f49,Natural Language Processing,beginner,"{""coursework""}",,2026-08-06 00:52:00
bf03b8c2-79ec-958b-4d26-657479ea5621,fbcbd6ec-86c2-ad8f-bb36-07b0baed6f49,Python,advanced,"{""project"",""certification""}",Applied in project work.,2026-08-06 00:52:00
613a9ff9-3bd1-3a43-8853-490bec264a0c,fbcbd6ec-86c2-ad8f-bb36-07b0baed6f49,R,intermediate,"{""coursework""}",,2026-08-06 00:52:00
030974c0-6f4a-bfcc-deca-859887cb0e2a,fbcbd6ec-86c2-ad8f-bb36-07b0baed6f49,Research Skills,intermediate,"{""project""}",Applied in project work.,2026-08-06 00:52:00
adb1be7a-61cb-0527-72e5-e892cc1c7204,fbcbd6ec-86c2-ad8f-bb36-07b0baed6f49,SQL,intermediate,"{""project"",""coursework""}",Applied in project work.,2026-08-06 00:52:00
a32e3ab5-8802-d74a-eaef-2ec218ecde2b,fbcbd6ec-86c2-ad8f-bb36-07b0baed6f49,Statistical Analysis,beginner,"{""project"",""coursework""}",Applied in project work.,2026-08-06 00:52:00
eb04cd29-9c48-c830-6e89-84f4d82010d1,fbcbd6ec-86c2-ad8f-bb36-07b0baed6f49,Time Management,intermediate,"{""coursework""}",,2026-08-06 00:52:00
1bc2197e-7df7-7791-a53e-62ba2dae62c0,96b6a287-ac00-f929-bbfb-f76c3de667f9,Communication,intermediate,"{""coursework""}",,2026-09-09 09:21:00
710b7fa9-e9a0-c20d-1b33-2e43a4b1cf6a,96b6a287-ac00-f929-bbfb-f76c3de667f9,Data Analysis,intermediate,"{""coursework""}",,2026-09-09 09:21:00
12068ad6-12aa-da4b-08ec-a4c81a71064d,96b6a287-ac00-f929-bbfb-f76c3de667f9,Data Visualisation,intermediate,"{""coursework""}",,2026-09-09 09:21:00
a7222ea2-261b-5048-7f69-5b97e581d601,96b6a287-ac00-f929-bbfb-f76c3de667f9,Excel,intermediate,"{""coursework""}",,2026-09-09 09:21:00
63f6bf77-aa23-9ba2-09af-9883eed21f94,96b6a287-ac00-f929-bbfb-f76c3de667f9,FastAPI,intermediate,"{""coursework""}",,2026-09-09 09:21:00
b525a4d9-83f0-23fd-00f2-baa4931b9fae,96b6a287-ac00-f929-bbfb-f76c3de667f9,Flask,intermediate,"{""project"",""coursework""}",Applied in project work.,2026-09-09 09:21:00
6766d37b-6fa1-79a5-7a67-58707d9d2b3b,96b6a287-ac00-f929-bbfb-f76c3de667f9,Linux,beginner,"{""project"",""certification""}",Applied in project work.,2026-09-09 09:21:00
62699a44-00d8-c046-39d1-19508a45e02e,96b6a287-ac00-f929-bbfb-f76c3de667f9,Power BI,intermediate,"{""coursework""}",,2026-09-09 09:21:00
1f0733df-7b68-b323-c7a2-ee6fd166eb08,96b6a287-ac00-f929-bbfb-f76c3de667f9,Problem Solving,beginner,"{""certification""}",,2026-09-09 09:21:00
0e213ce5-668e-b10e-4d86-2412ae8cc97b,96b6a287-ac00-f929-bbfb-f76c3de667f9,Python,advanced,"{""project""}",Applied in project work.,2026-09-09 09:21:00
5d87edd2-1735-f36b-a5a6-ab3af5757b77,96b6a287-ac00-f929-bbfb-f76c3de667f9,Research Skills,intermediate,"{""project""}",Applied in project work.,2026-09-09 09:21:00
4a3abb3a-c439-dfcf-c2ad-0d9775aaecb0,96b6a287-ac00-f929-bbfb-f76c3de667f9,SQL,intermediate,"{""project""}",Applied in project work.,2026-09-09 09:21:00
f7aeede8-0a11-9bac-8df2-1ad52d36db7e,96b6a287-ac00-f929-bbfb-f76c3de667f9,Statistical Analysis,intermediate,"{""coursework""}",,2026-09-09 09:21:00
b057fcd4-a170-1e8e-1b55-2618e57e72d3,96b6a287-ac00-f929-bbfb-f76c3de667f9,Time Management,intermediate,"{""coursework""}",,2026-09-09 09:21:00
d8ed0649-ca82-6730-1997-7e2e22249813,638644e0-7d3e-5830-3d0d-5c8f97cb4585,AWS,advanced,"{""certification"",""coursework""}",,2026-09-03 03:13:00
04005940-2862-8b4e-c714-d549604a1fe2,638644e0-7d3e-5830-3d0d-5c8f97cb4585,Cloud Computing,advanced,"{""certification""}",,2026-09-03 03:13:00
a6d977a1-b4ec-fe8d-16d1-f5caed174fdd,638644e0-7d3e-5830-3d0d-5c8f97cb4585,Communication,advanced,"{""coursework""}",,2026-09-03 03:13:00
ceb28a32-b189-727f-6a8d-8a7048a2a172,638644e0-7d3e-5830-3d0d-5c8f97cb4585,Data Analysis,advanced,"{""coursework""}",,2026-09-03 03:13:00
85e9054f-455c-f668-a3cb-9e1824a167fd,638644e0-7d3e-5830-3d0d-5c8f97cb4585,Data Visualisation,advanced,"{""certification""}",,2026-09-03 03:13:00
9c4c37b3-2caf-3d2f-f026-a4183d3fbbec,638644e0-7d3e-5830-3d0d-5c8f97cb4585,Deep Learning,advanced,"{""project"",""certification"",""internship"",""coursework""}",Applied in project work.,2026-09-03 03:13:00
a08fa1c6-1688-8e84-f346-bbe79caf4bfe,638644e0-7d3e-5830-3d0d-5c8f97cb4585,Leadership,intermediate,"{""coursework""}",,2026-09-03 03:13:00
012b809e-6b35-8d15-590c-ee674d1b6d80,638644e0-7d3e-5830-3d0d-5c8f97cb4585,Machine Learning,intermediate,"{""project""}",Applied in project work.,2026-09-03 03:13:00
5ca59057-9e71-9a56-187e-bca4fa0f01a4,638644e0-7d3e-5830-3d0d-5c8f97cb4585,Natural Language Processing,advanced,"{""project"",""internship""}",Applied in project work.,2026-09-03 03:13:00
38227b0d-81ee-30e4-8a2b-466efc9dc0d0,638644e0-7d3e-5830-3d0d-5c8f97cb4585,Power BI,advanced,"{""certification""}",,2026-09-03 03:13:00
cbeed3e3-1cd8-89e2-3197-91670d95ee72,638644e0-7d3e-5830-3d0d-5c8f97cb4585,Python,advanced,"{""project"",""coursework""}",Applied in project work.,2026-09-03 03:13:00
79731ea8-e957-0a2a-f7f4-7477d80213ba,638644e0-7d3e-5830-3d0d-5c8f97cb4585,Research Skills,advanced,"{""internship"",""coursework""}",Used during internship.,2026-09-03 03:13:00
48f9fd0d-5d3b-c1d3-a515-99820dd4c0e6,638644e0-7d3e-5830-3d0d-5c8f97cb4585,SQL,advanced,"{""coursework""}",,2026-09-03 03:13:00
ce1e8d1f-9de7-df7b-5594-552b405a8e7e,638644e0-7d3e-5830-3d0d-5c8f97cb4585,Statistical Analysis,advanced,"{""project"",""coursework""}",Applied in project work.,2026-09-03 03:13:00
2d06f862-8990-779c-ecc3-b6990d6dcb42,638644e0-7d3e-5830-3d0d-5c8f97cb4585,Teamwork,intermediate,"{""coursework""}",,2026-09-03 03:13:00
87f797fa-6cfa-855f-089b-5b4981145252,ad463549-bf41-13cb-32e1-5f176b47ed61,C++,advanced,"{""project"",""coursework""}",Applied in project work.,2026-07-30 12:45:00
d24025ea-b257-e257-cc4a-e02ccf4994e0,ad463549-bf41-13cb-32e1-5f176b47ed61,Communication,intermediate,"{""coursework""}",,2026-07-30 12:45:00
bb56588b-b172-ec53-032e-2730c0c9c3ed,ad463549-bf41-13cb-32e1-5f176b47ed61,Deep Learning,intermediate,"{""coursework""}",,2026-07-30 12:45:00
4bb8ebe2-5bc0-7988-21f9-69e937cf45f6,ad463549-bf41-13cb-32e1-5f176b47ed61,FastAPI,advanced,"{""project"",""coursework""}",Applied in project work.,2026-07-30 12:45:00
b40bc353-296b-e903-4e09-c596ab45eaf0,ad463549-bf41-13cb-32e1-5f176b47ed61,Flask,intermediate,"{""coursework""}",,2026-07-30 12:45:00
063ff61e-956a-bfdf-bf4e-2e46920479ce,ad463549-bf41-13cb-32e1-5f176b47ed61,Git,intermediate,"{""project"",""coursework""}",Applied in project work.,2026-07-30 12:45:00
ca342e3c-2f58-9a81-67c5-b29bb400a5e1,ad463549-bf41-13cb-32e1-5f176b47ed61,Java,intermediate,"{""project"",""certification""}",Applied in project work.,2026-07-30 12:45:00
a226a75b-b432-ece9-76dc-16b5a076aed6,ad463549-bf41-13cb-32e1-5f176b47ed61,JavaScript,intermediate,"{""coursework""}",,2026-07-30 12:45:00
085ff4d1-87ea-651b-5539-562bb0d508a9,ad463549-bf41-13cb-32e1-5f176b47ed61,Leadership,intermediate,"{""coursework""}",,2026-07-30 12:45:00
f2335074-b2b3-bb39-4510-eaadc0bd44c0,ad463549-bf41-13cb-32e1-5f176b47ed61,Linux,intermediate,"{""coursework""}",,2026-07-30 12:45:00
e17f348d-9ed6-2705-14b9-bb4daf4637b3,ad463549-bf41-13cb-32e1-5f176b47ed61,Problem Solving,intermediate,"{""coursework""}",,2026-07-30 12:45:00
f200a32c-83c5-c510-0e08-2343eea77ea8,ad463549-bf41-13cb-32e1-5f176b47ed61,Python,intermediate,"{""project"",""certification"",""coursework""}",Applied in project work.,2026-07-30 12:45:00
9e7f87a7-7721-5daa-5d97-5cdc620956a8,ad463549-bf41-13cb-32e1-5f176b47ed61,React,intermediate,"{""coursework""}",,2026-07-30 12:45:00
8f0ce422-a5ee-a4a2-2cde-531f5dce8d9b,ad463549-bf41-13cb-32e1-5f176b47ed61,SQL,advanced,"{""project"",""coursework""}",Applied in project work.,2026-07-30 12:45:00
3d170879-55bd-f39e-fb33-4e61236e9007,ad463549-bf41-13cb-32e1-5f176b47ed61,Teamwork,beginner,"{""coursework""}",,2026-07-30 12:45:00
f06bffa4-bcc4-f087-7a7e-8c31a6276167,ad463549-bf41-13cb-32e1-5f176b47ed61,Time Management,intermediate,"{""coursework""}",,2026-07-30 12:45:00
9e5e8cfe-2a96-c526-f4ca-6e7074b799ec,86d4aba8-805f-0892-7c79-5dd973d12f3e,AWS,advanced,"{""internship"",""coursework""}",Used during internship.,2026-08-08 00:25:00
b546c5c0-d6de-70c5-2ce4-599df92408c3,86d4aba8-805f-0892-7c79-5dd973d12f3e,Data Visualisation,intermediate,"{""project""}",Applied in project work.,2026-08-08 00:25:00
2947fd26-274a-c7a7-cb61-8d75aa964dfb,86d4aba8-805f-0892-7c79-5dd973d12f3e,Docker,intermediate,"{""internship""}",Used during internship.,2026-08-08 00:25:00
5ea2d56b-42aa-0bc7-70de-13fc2060917a,86d4aba8-805f-0892-7c79-5dd973d12f3e,FastAPI,intermediate,"{""coursework""}",,2026-08-08 00:25:00
aa61b32f-08e1-624e-b506-c24d8fff29f7,86d4aba8-805f-0892-7c79-5dd973d12f3e,Flask,intermediate,"{""project"",""internship"",""coursework""}",Applied in project work.,2026-08-08 00:25:00
889cd33d-299f-ff30-f9b8-1e658a34b26b,86d4aba8-805f-0892-7c79-5dd973d12f3e,JavaScript,intermediate,"{""project"",""coursework""}",Applied in project work.,2026-08-08 00:25:00
ee5a8856-6791-659c-0661-7f95eba18fa8,86d4aba8-805f-0892-7c79-5dd973d12f3e,Machine Learning,intermediate,"{""coursework""}",,2026-08-08 00:25:00
f85bc2d3-0119-6e6d-27f3-1b7851f9cd77,86d4aba8-805f-0892-7c79-5dd973d12f3e,Node.js,intermediate,"{""coursework""}",,2026-08-08 00:25:00
a5b1c799-54ce-cee7-81e5-8eeef9c0fd4d,86d4aba8-805f-0892-7c79-5dd973d12f3e,Python,advanced,"{""project""}",Applied in project work.,2026-08-08 00:25:00
fe7b178d-fb0e-7c28-c110-bcfef1aa9ba0,86d4aba8-805f-0892-7c79-5dd973d12f3e,React,intermediate,"{""project""}",Applied in project work.,2026-08-08 00:25:00
ba81d860-90b3-032d-ccb1-063d25a74338,86d4aba8-805f-0892-7c79-5dd973d12f3e,SQL,intermediate,"{""project""}",Applied in project work.,2026-08-08 00:25:00
9162f6db-b5d2-bf7f-764d-7e7c8e49d0f9,5b7e24ca-722b-4439-3869-d3c9d743b5a8,Azure,advanced,"{""project"",""internship"",""coursework""}",Applied in project work.,2026-07-26 04:54:00
7d9704fe-8dca-3908-4a1a-421961bba5fb,5b7e24ca-722b-4439-3869-d3c9d743b5a8,Cloud Computing,intermediate,"{""project""}",Applied in project work.,2026-07-26 04:54:00
95d03545-d5a7-6023-4d4f-6814d3850240,5b7e24ca-722b-4439-3869-d3c9d743b5a8,Communication,intermediate,"{""coursework""}",,2026-07-26 04:54:00
276e1d67-00a0-586e-ca8d-5d5a06defca8,5b7e24ca-722b-4439-3869-d3c9d743b5a8,Docker,intermediate,"{""project"",""coursework""}",Applied in project work.,2026-07-26 04:54:00
a2f5a68b-d590-f435-a3fb-6d0bf4be28b4,5b7e24ca-722b-4439-3869-d3c9d743b5a8,Git,intermediate,"{""project"",""internship"",""coursework""}",Applied in project work.,2026-07-26 04:54:00
e8239943-7dec-4605-2deb-57f96acac954,5b7e24ca-722b-4439-3869-d3c9d743b5a8,Linux,intermediate,"{""project"",""certification"",""coursework""}",Applied in project work.,2026-07-26 04:54:00
c3c49506-1e8e-06ed-0748-03793ea7f419,5b7e24ca-722b-4439-3869-d3c9d743b5a8,Problem Solving,beginner,"{""internship""}",Used during internship.,2026-07-26 04:54:00
7b011fdd-94c0-b9e0-5c9c-4570bedd62a7,5b7e24ca-722b-4439-3869-d3c9d743b5a8,SQL,intermediate,"{""project"",""coursework""}",Applied in project work.,2026-07-26 04:54:00
af97fbd2-a0c4-5942-4206-7d80de4beb12,5b7e24ca-722b-4439-3869-d3c9d743b5a8,Teamwork,intermediate,"{""coursework""}",,2026-07-26 04:54:00
047dd583-9344-7b2f-bba3-16688334e524,5b7e24ca-722b-4439-3869-d3c9d743b5a8,Time Management,intermediate,"{""coursework""}",,2026-07-26 04:54:00
18b475b1-c12a-34f4-02a1-3629aae6f1a1,f4852088-e97f-b025-a2e1-17986b65450b,Azure,advanced,"{""certification"",""coursework""}",,2026-09-07 06:48:00
966d2735-3495-2c00-9a0f-09e9eb8b8c11,f4852088-e97f-b025-a2e1-17986b65450b,C++,advanced,"{""internship""}",Used during internship.,2026-09-07 06:48:00
bf06d520-d88a-617b-2543-38df173d5030,f4852088-e97f-b025-a2e1-17986b65450b,Cloud Computing,advanced,"{""certification""}",,2026-09-07 06:48:00
5a29fe6b-590b-d0c6-946a-95a6f2e401af,f4852088-e97f-b025-a2e1-17986b65450b,Communication,advanced,"{""coursework""}",,2026-09-07 06:48:00
117e894e-91fa-f1c7-8141-bb373de814ac,f4852088-e97f-b025-a2e1-17986b65450b,Data Analysis,intermediate,"{""certification"",""coursework""}",,2026-09-07 06:48:00
8761f9da-0394-79c1-c363-f61f94009191,f4852088-e97f-b025-a2e1-17986b65450b,Flask,advanced,"{""project"",""coursework""}",Applied in project work.,2026-09-07 06:48:00
011bb348-8981-1f35-c107-50bce6d33572,f4852088-e97f-b025-a2e1-17986b65450b,Git,advanced,"{""coursework""}",,2026-09-07 06:48:00
eba46463-36c9-b657-ec9a-799e19437791,f4852088-e97f-b025-a2e1-17986b65450b,Linux,advanced,"{""project"",""internship""}",Applied in project work.,2026-09-07 06:48:00
ac6c2e1b-708d-f094-2f64-672f96e1a522,f4852088-e97f-b025-a2e1-17986b65450b,Machine Learning,advanced,"{""project""}",Applied in project work.,2026-09-07 06:48:00
fb368cf4-5ad5-a309-d5b1-a96a2e4c16e2,f4852088-e97f-b025-a2e1-17986b65450b,Problem Solving,intermediate,"{""project""}",Applied in project work.,2026-09-07 06:48:00
5074ac13-fc0f-94cd-c2eb-baa21ce370ed,f4852088-e97f-b025-a2e1-17986b65450b,Python,advanced,"{""project"",""coursework""}",Applied in project work.,2026-09-07 06:48:00
7eedcc65-22cb-2720-850c-ddfd1c3dae19,f4852088-e97f-b025-a2e1-17986b65450b,R,advanced,"{""certification"",""coursework""}",,2026-09-07 06:48:00
7e63f654-53ff-5f1f-150e-33880a6552a5,f4852088-e97f-b025-a2e1-17986b65450b,Research Skills,advanced,"{""project""}",Applied in project work.,2026-09-07 06:48:00
bc75ed53-99b3-2070-74fa-65ce489ac27e,f4852088-e97f-b025-a2e1-17986b65450b,SQL,intermediate,"{""project"",""certification"",""coursework""}",Applied in project work.,2026-09-07 06:48:00
fc267da6-4a64-0fc1-6843-a5c38dcd6e9b,f4852088-e97f-b025-a2e1-17986b65450b,Tableau,advanced,"{""certification"",""coursework""}",,2026-09-07 06:48:00
e50ea3ec-11d1-e7d5-db55-86423054366b,f4852088-e97f-b025-a2e1-17986b65450b,Teamwork,advanced,"{""project""}",Applied in project work.,2026-09-07 06:48:00
ac95adb1-ffac-54fd-0345-eeda2de66d5b,f4852088-e97f-b025-a2e1-17986b65450b,Time Management,intermediate,"{""internship""}",Used during internship.,2026-09-07 06:48:00
733ac54f-6235-9144-1e7f-92adea3973ff,fa549893-e476-231a-ecdf-d364bdce7f65,AWS,advanced,"{""internship""}",Used during internship.,2026-08-13 15:50:00
09360f02-75ac-0819-714b-5c03605797cf,fa549893-e476-231a-ecdf-d364bdce7f65,Communication,intermediate,"{""coursework""}",,2026-08-13 15:50:00
2a055b69-b4c0-4bdf-e27b-b6c44d945434,fa549893-e476-231a-ecdf-d364bdce7f65,Deep Learning,beginner,"{""coursework""}",,2026-08-13 15:50:00
639ac771-b739-a28a-4ffd-5b7a226dd24f,fa549893-e476-231a-ecdf-d364bdce7f65,FastAPI,intermediate,"{""project"",""coursework""}",Applied in project work.,2026-08-13 15:50:00
8a159e92-af74-ae63-8dc4-c81fa8fae904,fa549893-e476-231a-ecdf-d364bdce7f65,Git,advanced,"{""project"",""coursework""}",Applied in project work.,2026-08-13 15:50:00
2803feb5-dab6-c73d-8fef-f87b79d54e9f,fa549893-e476-231a-ecdf-d364bdce7f65,Java,advanced,"{""project"",""internship""}",Applied in project work.,2026-08-13 15:50:00
ad2e4db8-9def-c23f-60b7-59a9f88afc64,fa549893-e476-231a-ecdf-d364bdce7f65,Leadership,beginner,"{""coursework""}",,2026-08-13 15:50:00
0fb97b5d-520b-28f6-48d0-e602fa4ffba8,fa549893-e476-231a-ecdf-d364bdce7f65,Python,advanced,"{""project"",""certification"",""coursework""}",Applied in project work.,2026-08-13 15:50:00
